Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01316","Mangoes, guavas and mangosteens","2024","2024","t","32986.27","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2024","2024","t","11276.86","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","21121","Meat of chickens, fresh or chilled","2024","2024","t","18321.5","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","21122","Meat of ducks, fresh or chilled","2024","2024","t","2132.62","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","21116","Meat of goat, fresh or chilled","2024","2024","t","1764.44","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2024","2024","t","1937.36","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","21114","Meat of rabbits and hares, fresh or chilled","2024","2024","t","7981.49","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","21115","Meat of sheep, fresh or chilled","2024","2024","t","1880.14","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","694","Sierra Leone","5312","Area harvested","0118","Millet","2024","2024","ha","14773","A","Official value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","0118","Millet","2024","2024","t","7444.5","A","Official value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","02910","Natural honey","2024","2024","t","2240.35","A","Official value",""
"QCL","Crops and livestock products","694","Sierra Leone","5312","Area harvested","01491.01","Oil palm fruit","2024","2024","ha","51556","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01491.01","Oil palm fruit","2024","2024","t","401641.84","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","694","Sierra Leone","5312","Area harvested","01239.01","Okra","2024","2024","ha","26265","A","Official value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01239.01","Okra","2024","2024","t","84287.4","A","Official value",""
"QCL","Crops and livestock products","694","Sierra Leone","5312","Area harvested","01329","Other citrus fruit, n.e.c.","2024","2024","ha","19966","E","Estimated value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01329","Other citrus fruit, n.e.c.","2024","2024","t","113690.15","E","Estimated value",""
"QCL","Crops and livestock products","694","Sierra Leone","5312","Area harvested","01929.90","Other fibre crops, raw, n.e.c.","2024","2024","ha","2039","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01929.90","Other fibre crops, raw, n.e.c.","2024","2024","t","9504.56","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","694","Sierra Leone","5312","Area harvested","01359.90","Other fruits, n.e.c.","2024","2024","ha","17574","E","Estimated value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01359.90","Other fruits, n.e.c.","2024","2024","t","98172.99","E","Estimated value",""
"QCL","Crops and livestock products","694","Sierra Leone","5312","Area harvested","01709.90","Other pulses n.e.c.","2024","2024","ha","119429","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01709.90","Other pulses n.e.c.","2024","2024","t","76035","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","694","Sierra Leone","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2024","2024","ha","13877","A","Official value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2024","2024","t","30634","A","Official value",""
"QCL","Crops and livestock products","694","Sierra Leone","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2024","2024","ha","15000","E","Estimated value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2024","2024","t","150000","E","Estimated value",""
"QCL","Crops and livestock products","694","Sierra Leone","5312","Area harvested","01705","Peas, dry","2024","2024","ha","4357","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01705","Peas, dry","2024","2024","t","3754.47","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","694","Sierra Leone","5312","Area harvested","01313","Plantains and cooking bananas","2024","2024","ha","8509","E","Estimated value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01313","Plantains and cooking bananas","2024","2024","t","47238.03","E","Estimated value",""
"QCL","Crops and livestock products","694","Sierra Leone","5312","Area harvested","01235","Pumpkins, squash and gourds","2024","2024","ha","160","E","Estimated value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01235","Pumpkins, squash and gourds","2024","2024","t","1020","E","Estimated value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","02951.01","Raw hides and skins of cattle","2024","2024","t","2480.91","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","02954","Raw hides and skins of goats or kids","2024","2024","t","548.94","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","02953","Raw hides and skins of sheep or lambs","2024","2024","t","341.84","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","02211","Raw milk of cattle","2024","2024","t","153284.53","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","694","Sierra Leone","5312","Area harvested","0113","Rice","2024","2024","ha","987345","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","0113","Rice","2024","2024","t","1390800","A","Official value",""
"QCL","Crops and livestock products","694","Sierra Leone","5312","Area harvested","01444","Sesame seed","2024","2024","ha","9099","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01444","Sesame seed","2024","2024","t","7042.6","A","Official value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","21514","Sheep fat, unrendered","2024","2024","t","51.28","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","694","Sierra Leone","5312","Area harvested","0114","Sorghum","2024","2024","ha","60000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","0114","Sorghum","2024","2024","t","60000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","694","Sierra Leone","5312","Area harvested","0141","Soya beans","2024","2024","ha","11184","A","Official value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","0141","Soya beans","2024","2024","t","7485.4","A","Official value",""
"QCL","Crops and livestock products","694","Sierra Leone","5312","Area harvested","01802","Sugar cane","2024","2024","ha","1193","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01802","Sugar cane","2024","2024","t","83182.13","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","694","Sierra Leone","5312","Area harvested","01530","Sweet potatoes","2024","2024","ha","31045","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01530","Sweet potatoes","2024","2024","t","254822.83","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","694","Sierra Leone","5312","Area harvested","01550","Taro","2024","2024","ha","1144","E","Estimated value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01550","Taro","2024","2024","t","2932.96","E","Estimated value",""
"QCL","Crops and livestock products","694","Sierra Leone","5312","Area harvested","01620","Tea leaves","2024","2024","ha","640","E","Estimated value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01620","Tea leaves","2024","2024","t","4800","E","Estimated value",""
"QCL","Crops and livestock products","694","Sierra Leone","5312","Area harvested","01234","Tomatoes","2024","2024","ha","2365","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01234","Tomatoes","2024","2024","t","20448.05","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","694","Sierra Leone","5312","Area harvested","01970","Unmanufactured tobacco","2024","2024","ha","101","E","Estimated value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01970","Unmanufactured tobacco","2024","2024","t","47.85","E","Estimated value",""
"QCL","Crops and livestock products","694","Sierra Leone","5312","Area harvested","01540","Yams","2024","2024","ha","19771","A","Official value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01540","Yams","2024","2024","t","87620.1","A","Official value",""
"QCL","Crops and livestock products","800","Uganda","5312","Area harvested","01312","Bananas","2024","2024","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01312","Bananas","2024","2024","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","800","Uganda","5312","Area harvested","01701","Beans, dry","2024","2024","ha","863246","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01701","Beans, dry","2024","2024","t","793122.97","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","02960.01","Beeswax","2024","2024","t","613.91","I","Value imputed by a receiving agency",""
